ID,NAME,DOB,DOJ,PHONE,EMAIL,SALARY,GENDER,AGE,COMPANY_AGE,WEIGHT
399486,TERRI PHELPS,11/23/1975,12/16/1998,231-941-6394,TERRI.PHELPS@MICROSOFT.COM,183013,0,44,21,41
295933,NESTOR ROSALES,04/05/1979,04/23/2010,423-342-5433,NESTOR.ROSALES@AOL.COM,71204,1,40,9,67
855670,ADRIAN ROBLES,06/08/1958,10/14/1982,212-956-0905,ADRIAN.ROBLES@GMAIL.COM,166464,0,61,37,40
151449,KYLE RIOS,02/09/1993,11/28/2016,303-875-0643,KYLE.RIOS@YAHOO.CO.UK,111183,1,26,3,55
394700,DOMINGO WILKINSON,01/21/1985,03/12/2008,262-227-1790,DOMINGO.WILKINSON@OUTLOOK.COM,95530,1,34,11,80
328740,LEONARDO BIRD,01/24/1974,05/26/1997,228-228-5325,LEONARDO.BIRD@BP.COM,116972,1,45,22,58
924134,HUBERT ZIMMERMAN,03/22/1980,10/07/2009,270-258-3097,HUBERT.ZIMMERMAN@GMAIL.COM,79197,1,39,10,59
556518,KORY FRANK,08/29/1987,09/28/2010,205-760-7355,KORY.FRANK@YAHOO.CO.IN,102865,1,32,9,61
237003,TAMI HAYES,12/18/1992,04/02/2016,307-371-2781,TAMI.HAYES@GMAIL.COM,170836,0,27,3,58
518193,AMANDA CARR,05/27/1973,11/27/2009,210-872-1018,AMANDA.CARR@GMAIL.COM,100000,0,46,10,53
540019,STEPHEN BAUER,06/13/1990,08/30/2013,201-262-7702,STEPHEN.BAUER@SBCGLOBAL.NET,183279,1,29,6,50
489463,JOHNIE CARNEY,06/07/1991,06/20/2015,236-562-1999,JOHNIE.CARNEY@YAHOO.COM,151127,1,28,4,82
763039,REBEKAH HULL,01/25/1973,04/29/2017,303-243-8627,REBEKAH.HULL@EARTHLINK.NET,104526,0,46,2,49
854365,KELLY SPENCE,03/12/1972,04/03/1997,210-574-2395,KELLY.SPENCE@YAHOO.CO.UK,103499,0,47,22,40
233110,TRACIE ESTES,05/11/1982,04/17/2012,201-900-5228,TRACIE.ESTES@HOTMAIL.COM,159071,0,37,7,60
416483,BENNETT LE,08/08/1982,05/29/2004,252-545-5705,BENNETT.LE@GMAIL.COM,144885,1,37,15,76
629763,VERNON BASS,10/06/1962,03/18/2013,215-737-1085,VERNON.BASS@AOL.COM,79853,1,57,6,79
755278,THERON SWEET,03/15/1995,06/14/2016,209-659-1839,THERON.SWEET@GMAIL.COM,187715,1,24,3,86
471560,ERNIE HOLDEN,11/28/1983,05/15/2013,316-629-8682,ERNIE.HOLDEN@YAHOO.COM,75839,1,36,6,88
988676,SHAWN RASMUSSEN,12/04/1978,07/05/2013,218-496-2108,SHAWN.RASMUSSEN@GMAIL.COM,86337,1,41,6,51
606109,ENRIQUE ADAMS,12/14/1965,08/18/2001,405-571-4413,ENRIQUE.ADAMS@REDIFFMAIL.COM,100224,1,54,18,58
414129,ERNIE AGUILAR,08/08/1960,01/17/2001,210-379-4233,ERNIE.AGUILAR@AOL.COM,152421,1,59,18,54
286890,CAROLYN DONALDSON,04/29/1960,03/01/2005,231-530-3573,CAROLYN.DONALDSON@GMAIL.COM,144259,0,59,14,41
944811,MARGIE DELEON,04/13/1979,08/28/2005,262-328-7339,MARGIE.DELEON@SBCGLOBAL.NET,193461,0,40,14,47
975770,KEVEN COLLINS,07/12/1972,10/01/1995,479-891-5368,KEVEN.COLLINS@GMAIL.COM,161705,1,47,24,75
590955,BRUCE COLON,05/02/1972,08/25/2010,231-408-6959,BRUCE.COLON@MICROSOFT.COM,139425,1,47,9,79
565658,KRISTEN LOTT,07/06/1989,03/20/2011,229-410-7907,KRISTEN.LOTT@MSN.COM,188910,0,30,8,56
569664,HOWARD DODSON,02/25/1983,02/18/2007,225-278-0032,HOWARD.DODSON@GMAIL.COM,82516,1,36,12,64
939970,MERLE BRITT,11/14/1977,06/21/2009,218-565-3209,MERLE.BRITT@AOL.COM,145515,1,42,10,90
848744,HECTOR BRADLEY,10/09/1988,01/05/2013,215-446-9901,HECTOR.BRADLEY@YAHOO.COM,155065,1,31,7,52
452230,DARNELL SPENCER,09/13/1969,08/11/1999,212-201-2194,DARNELL.SPENCER@AOL.COM,120778,1,50,20,76
930129,JANELLE WILLIAM,02/23/1971,10/11/2004,907-713-8781,JANELLE.WILLIAM@HOTMAIL.COM,70544,0,48,15,59
909139,EULA ATKINSON,05/06/1963,02/16/2012,270-896-2990,EULA.ATKINSON@HOTMAIL.COM,70531,0,56,7,52
678436,THERESA BENDER,02/27/1959,02/27/1982,406-354-1359,THERESA.BENDER@GMAIL.COM,112711,0,60,37,54
196011,KIMBERLEY JACOBSON,10/01/1989,10/20/2010,314-694-4397,KIMBERLEY.JACOBSON@GMAIL.COM,129756,0,30,9,52
666886,ANGELITA REYES,06/16/1963,01/30/1987,231-348-5787,ANGELITA.REYES@SHAW.CA,117868,0,56,32,45
572348,SELMA FLOYD,09/30/1993,11/26/2015,201-890-6290,SELMA.FLOYD@HOTMAIL.COM,65787,0,26,4,58
846144,EDNA PAUL,01/08/1960,08/22/1989,202-884-0157,EDNA.PAUL@YAHOO.COM,75261,0,60,30,48
665326,DEWAYNE SHEPPARD,11/12/1958,05/21/2003,314-751-4025,DEWAYNE.SHEPPARD@GMAIL.COM,117143,1,61,16,78
119399,GALE RODRIQUEZ,05/25/1961,05/23/1995,218-967-8338,GALE.RODRIQUEZ@IBM.COM,90590,1,58,24,85
744539,CORA BLACKBURN,12/24/1963,11/07/2013,303-881-1240,CORA.BLACKBURN@GMAIL.COM,62973,0,56,6,53
518154,ANNMARIE ROTH,10/16/1980,02/22/2006,212-963-4986,ANNMARIE.ROTH@OUTLOOK.COM,57649,0,39,13,45
416872,OWEN LOPEZ,11/10/1976,05/26/2017,314-473-4852,OWEN.LOPEZ@HOTMAIL.CO.UK,128144,1,43,2,65
339806,CHRYSTAL PITTMAN,11/20/1966,03/23/2009,212-255-0536,CHRYSTAL.PITTMAN@GMAIL.COM,63095,0,53,10,47
991522,THURMAN DANIEL,04/14/1969,11/18/2001,319-660-0064,THURMAN.DANIEL@GMAIL.COM,168935,1,50,18,86
830373,DARNELL HOFFMAN,04/17/1982,02/25/2013,406-889-6201,DARNELL.HOFFMAN@REDIFFMAIL.COM,189337,1,37,6,75
987377,RAYMUNDO SIMS,11/27/1963,08/14/2009,218-865-5355,RAYMUNDO.SIMS@AOL.COM,184370,1,56,10,59
551251,FREDERICK GRAHAM,12/22/1962,04/26/2015,262-925-8981,FREDERICK.GRAHAM@AOL.COM,180550,1,57,4,79
143864,NATALIE MARSHALL,12/24/1973,03/25/2001,202-347-7490,NATALIE.MARSHALL@OUTLOOK.COM,118172,0,46,18,58
679990,THAD FRANKLIN,02/24/1994,11/02/2016,423-587-6653,THAD.FRANKLIN@CHARTER.NET,116818,1,25,3,51
851939,BELINDA TRUJILLO,10/19/1991,01/23/2017,319-756-6511,BELINDA.TRUJILLO@BTINTERNET.COM,156339,0,28,2,43
272885,ROSANNA CHASE,04/12/1972,12/22/2011,406-613-2777,ROSANNA.CHASE@YAHOO.COM,81401,0,47,8,42
588553,WILDA RIOS,11/04/1986,06/03/2010,207-782-0745,WILDA.RIOS@YAHOO.COM,45345,0,33,9,41
739367,ALYSSA MARQUEZ,05/26/1978,07/07/2012,236-605-1693,ALYSSA.MARQUEZ@GMAIL.COM,46119,0,41,7,46
271247,LIZ BARRY,09/02/1991,08/26/2013,209-903-1796,LIZ.BARRY@GMAIL.COM,155974,0,28,6,46
778200,MARIANO LLOYD,08/02/1959,11/16/1996,304-979-3524,MARIANO.LLOYD@AOL.COM,119877,1,60,23,50
338449,FOREST MOSS,08/29/1963,05/13/1994,701-635-9553,FOREST.MOSS@YAHOO.COM,177768,1,56,25,59
581042,GINO SULLIVAN,11/20/1965,02/02/2014,236-716-9172,GINO.SULLIVAN@EXXONMOBIL.COM,65297,1,54,5,70
138800,JARRED BERNARD,05/01/1968,04/24/2012,205-585-7186,JARRED.BERNARD@HOTMAIL.COM,169107,1,51,7,51
553362,PRESTON FLOYD,03/21/1968,05/05/1992,314-653-6714,PRESTON.FLOYD@BELLSOUTH.NET,68488,1,51,27,54
435055,CLINTON FARLEY,08/19/1982,05/31/2015,231-961-6736,CLINTON.FARLEY@SBCGLOBAL.NET,87911,1,37,4,66
469392,DANA HILL,11/05/1958,06/29/1999,907-394-7955,DANA.HILL@GMAIL.COM,146938,0,61,20,59
161467,ODELL BRYAN,10/20/1980,08/04/2012,262-231-1161,ODELL.BRYAN@YAHOO.CO.IN,47971,1,39,7,89
755543,TAMEKA ATKINSON,08/30/1983,10/12/2009,240-525-4695,TAMEKA.ATKINSON@HOTMAIL.COM,100525,0,36,10,46
129077,DOMINIQUE MORENO,01/08/1991,08/26/2014,385-619-6792,DOMINIQUE.MORENO@AOL.COM,65901,1,29,5,83
707856,ABRAHAM MAYO,05/03/1989,01/31/2015,270-635-8933,ABRAHAM.MAYO@IBM.COM,190663,1,30,4,58
817818,AUGUSTUS HINES,11/27/1966,11/13/1990,206-591-3506,AUGUSTUS.HINES@YAHOO.COM,183713,1,53,29,90
226811,RENE BURKS,01/01/1992,12/24/2016,270-263-6464,RENE.BURKS@REDIFFMAIL.COM,52560,1,28,3,83
283199,CHRISTIAN ACEVEDO,07/21/1980,09/16/2006,216-560-2480,CHRISTIAN.ACEVEDO@OUTLOOK.COM,132022,1,39,13,89
319493,MAJOR LUCAS,11/09/1982,02/09/2011,803-342-2604,MAJOR.LUCAS@GMAIL.COM,105620,1,37,8,53
205347,FRIEDA HEBERT,08/23/1957,06/11/1985,215-341-4420,FRIEDA.HEBERT@NTLWORLD.COM,138878,0,62,34,44
508019,RACHAEL NEWMAN,06/12/1960,07/11/2001,205-630-4701,RACHAEL.NEWMAN@GMAIL.COM,166948,0,59,18,42
774862,BERNADINE JOSEPH,12/01/1967,03/03/2006,270-399-4566,BERNADINE.JOSEPH@GMAIL.COM,49212,0,52,13,53
394200,DEANNA MCCOY,09/08/1972,06/27/1995,262-864-7136,DEANNA.MCCOY@YAHOO.COM,92993,0,47,24,54
887692,JOSEPH TUCKER,10/03/1979,08/22/2006,423-702-7689,JOSEPH.TUCKER@BP.COM,199923,1,40,13,51
408248,ANTWAN RICHARDSON,09/29/1973,07/15/2004,209-406-6320,ANTWAN.RICHARDSON@HOTMAIL.COM,114321,1,46,15,83
787931,HARRISON ORTEGA,04/13/1975,07/27/1998,314-369-3092,HARRISON.ORTEGA@EXXONMOBIL.COM,175569,1,44,21,82
547050,DYLAN CANTU,07/01/1963,12/25/1998,202-492-5695,DYLAN.CANTU@AOL.COM,168495,1,56,21,60
964084,WINSTON HEWITT,04/11/1958,08/14/2013,225-919-9605,WINSTON.HEWITT@BP.COM,89708,1,61,6,54
574256,SERENA MARSHALL,11/01/1980,05/01/2016,240-890-0735,SERENA.MARSHALL@YAHOO.COM,136097,0,39,3,59
215473,MARYANN VANCE,11/02/1971,06/08/2010,228-827-0595,MARYANN.VANCE@SBCGLOBAL.NET,116843,0,48,9,54
932175,ROXIE MCKAY,10/14/1989,11/25/2013,216-940-3945,ROXIE.MCKAY@GMAIL.COM,44868,0,30,6,49
472119,SONNY MORIN,11/19/1969,11/15/2001,216-364-8955,SONNY.MORIN@GMAIL.COM,120002,1,50,18,60
282137,EDUARDO BURNETT,03/30/1970,02/27/2002,262-498-0317,EDUARDO.BURNETT@GMAIL.COM,146973,1,49,17,75
395867,MARIETTA WATSON,03/25/1971,01/31/2014,480-621-8088,MARIETTA.WATSON@GMAIL.COM,138943,0,48,5,58
923329,NETTIE PRESTON,06/26/1979,09/15/2003,216-500-1514,NETTIE.PRESTON@GMAIL.COM,174389,0,40,16,40
901654,SANDY GILLESPIE,07/21/1989,10/21/2012,231-470-6122,SANDY.GILLESPIE@YAHOO.COM,143979,1,30,7,76
673438,CHRISTOPHER PETERS,07/24/1989,10/17/2015,316-381-2376,CHRISTOPHER.PETERS@EXXONMOBIL.COM,157427,1,30,4,63
626693,FELICIA GILMORE,02/04/1973,02/26/1996,236-751-0200,FELICIA.GILMORE@GMAIL.COM,60433,0,46,23,41
683325,TYLER MERCADO,04/23/1968,12/04/1999,228-846-6014,TYLER.MERCADO@GMAIL.COM,111364,1,51,20,51
486465,ARLINE CAMPBELL,12/28/1987,04/06/2012,217-576-2262,ARLINE.CAMPBELL@GMAIL.COM,148717,0,32,7,53
213493,MARGO DANIELS,01/26/1970,10/14/2009,219-923-9444,MARGO.DANIELS@GMAIL.COM,96218,0,49,10,55
234177,KAREEM JIMENEZ,07/23/1982,06/29/2010,212-998-0652,KAREEM.JIMENEZ@GMAIL.COM,105034,1,37,9,61
289041,NANETTE LEE,05/13/1963,09/14/2016,209-309-8591,NANETTE.LEE@AOL.COM,114631,0,56,3,57
384810,MYRA FRANCO,02/11/1990,03/25/2012,270-570-5121,MYRA.FRANCO@HOTMAIL.COM,87704,0,29,7,58
149750,LUTHER HARRELL,01/28/1980,12/01/2009,229-521-3282,LUTHER.HARRELL@HOTMAIL.COM,152889,1,39,10,84
864858,RAMON CAMPBELL,09/22/1990,04/12/2013,203-886-1827,RAMON.CAMPBELL@WALMART.COM,194123,1,29,6,81
856418,SALLIE HUFFMAN,08/11/1962,04/30/2005,229-946-2253,SALLIE.HUFFMAN@WALMART.COM,70060,0,57,14,60
415537,SHIRLEY HERRERA,08/04/1977,02/28/2010,209-239-8332,SHIRLEY.HERRERA@GMAIL.COM,73333,0,42,9,44
414557,COREY HARRELL,07/23/1971,05/16/2003,212-792-8145,COREY.HARRELL@YAHOO.COM,40261,1,48,16,81
999475,CARRIE KELLER,03/12/1994,07/31/2015,479-566-8608,CARRIE.KELLER@GMAIL.COM,79233,0,25,4,40
554345,OFELIA RIVERS,05/14/1974,07/14/2000,203-437-2507,OFELIA.RIVERS@GMAIL.COM,53050,0,45,19,46
349751,SHELTON HARRISON,04/20/1986,09/03/2011,319-398-8029,SHELTON.HARRISON@YAHOO.COM,129402,1,33,8,84
194598,CARLENE BERNARD,07/21/1994,08/17/2015,339-681-0793,CARLENE.BERNARD@AOL.COM,56938,0,25,4,60
466860,EARLINE CHERRY,07/19/1975,04/04/1997,215-613-8378,EARLINE.CHERRY@BP.COM,154554,0,44,22,56
618554,KITTY MATHIS,11/02/1958,10/26/1991,503-291-7361,KITTY.MATHIS@GMAIL.COM,131033,0,61,28,57
535812,LAVONNE CARNEY,11/24/1969,05/02/2009,210-383-2844,LAVONNE.CARNEY@BP.COM,143616,0,50,10,41
500345,REYNA MARKS,10/10/1982,03/13/2017,216-657-0482,REYNA.MARKS@HOTMAIL.COM,109805,0,37,2,43
735598,PRESTON PEREZ,10/30/1961,10/29/1992,231-627-1020,PRESTON.PEREZ@YAHOO.COM,69430,1,58,27,55
921061,ISAAC COCHRAN,07/14/1964,08/25/2006,212-938-7324,ISAAC.COCHRAN@CHARTER.NET,45973,1,55,13,87
968785,NOE CLAY,03/22/1975,08/11/2002,217-458-3909,NOE.CLAY@BELLSOUTH.NET,180086,1,44,17,72
735499,CALLIE COHEN,12/25/1967,10/19/1996,212-913-8969,CALLIE.COHEN@AOL.COM,56526,0,52,23,45
983480,ELLIOTT MARKS,01/29/1966,01/05/2000,229-435-8916,ELLIOTT.MARKS@AOL.COM,100866,1,53,20,60
206279,GEORGINA LAMB,11/09/1991,04/12/2016,316-334-5403,GEORGINA.LAMB@GMAIL.COM,56863,0,28,3,42
582100,FRANCES MAY,11/20/1966,12/21/2001,201-510-4857,FRANCES.MAY@REDIFFMAIL.COM,191830,1,53,18,56
821988,MARC HURLEY,07/21/1982,12/13/2016,210-771-0515,MARC.HURLEY@GMAIL.COM,88052,1,37,3,70
611384,NATHANIEL BATES,11/02/1967,09/20/2003,304-485-6950,NATHANIEL.BATES@EXXONMOBIL.COM,166017,1,52,16,76
993792,COLBY HOLDER,08/08/1973,01/06/1999,229-363-7104,COLBY.HOLDER@WALMART.COM,62228,1,46,21,59
316999,DEE LOVE,09/21/1963,07/02/1993,219-453-1822,DEE.LOVE@IBM.COM,93272,0,56,26,40
880526,WILLIE GIBSON,01/09/1962,08/01/1999,210-672-1876,WILLIE.GIBSON@GMAIL.COM,191109,1,58,20,61
201612,ALISON WALSH,08/12/1971,08/20/2010,803-754-2504,ALISON.WALSH@BTINTERNET.COM,154700,0,48,9,42
481137,GENA HOLMAN,05/05/1989,06/18/2013,479-730-0439,GENA.HOLMAN@NTLWORLD.COM,42626,0,30,6,47
191985,TAMMY CASEY,04/14/1980,03/19/2002,216-524-3435,TAMMY.CASEY@GMAIL.COM,192743,0,39,17,51
244500,SHIRLEY WALLER,06/24/1959,02/10/1990,270-487-2309,SHIRLEY.WALLER@WALMART.COM,130706,0,60,29,46
920668,JOANNA POOLE,05/25/1987,06/09/2015,314-243-5461,JOANNA.POOLE@BELLSOUTH.NET,141884,0,32,4,52
335470,AMBER MENDOZA,02/05/1973,09/05/1994,603-466-5911,AMBER.MENDOZA@GMAIL.COM,63144,0,46,25,56
150036,LOURDES HULL,05/27/1968,11/16/1990,480-286-0831,LOURDES.HULL@HOTMAIL.COM,64976,0,51,29,47
251640,KIM ENGLAND,02/18/1970,06/25/1995,423-810-3573,KIM.ENGLAND@GMAIL.COM,112635,0,49,24,50
588702,HALEY MADDOX,03/13/1972,06/25/2004,480-776-8203,HALEY.MADDOX@GMAIL.COM,160196,0,47,15,48
707453,RORY ATKINS,09/05/1966,03/19/1995,270-530-6531,RORY.ATKINS@GMAIL.COM,155903,1,53,24,52
239168,KATHRINE WHITAKER,07/30/1992,09/21/2016,210-927-7641,KATHRINE.WHITAKER@YAHOO.COM,183618,0,27,3,46
146790,LOU BUCKNER,10/29/1989,11/29/2010,701-559-9925,LOU.BUCKNER@GMAIL.COM,45969,0,30,9,42
637843,KARLA BARRERA,06/16/1966,05/12/1993,406-503-5614,KARLA.BARRERA@GMAIL.COM,172421,0,53,26,40
689587,AVA KANE,04/10/1983,03/24/2012,219-501-7805,AVA.KANE@AOL.COM,82550,0,36,7,40
126316,ROSEANN RILEY,08/17/1976,02/22/2010,605-260-9998,ROSEANN.RILEY@AOL.COM,73715,0,43,9,50
318026,ELIZABETH FERNANDEZ,07/04/1995,07/31/2016,236-680-8124,ELIZABETH.FERNANDEZ@GMAIL.COM,125562,0,24,3,50
848311,FLORA DECKER,08/20/1957,06/22/1995,385-701-5077,FLORA.DECKER@AOL.COM,83996,0,62,24,44
774548,SHANNON PARKER,12/17/1987,02/13/2011,907-888-7743,SHANNON.PARKER@YAHOO.COM,96768,0,32,8,56
611233,JAMES CAIN,01/04/1996,02/22/2017,208-623-6536,JAMES.CAIN@GMAIL.COM,184223,0,24,2,48
421652,CRAIG ROBERTS,09/26/1964,10/22/2004,217-340-7427,CRAIG.ROBERTS@YAHOO.CO.UK,174547,1,55,15,67
528969,CELINA HUFFMAN,08/25/1977,09/15/2002,303-570-6473,CELINA.HUFFMAN@AOL.COM,115518,0,42,17,59
202408,JIMMIE BURNETT,02/23/1995,01/01/2017,206-621-6851,JIMMIE.BURNETT@MICROSOFT.COM,146772,0,24,3,52
918148,FAYE BARRETT,07/02/1985,11/14/2008,270-979-8387,FAYE.BARRETT@SBCGLOBAL.NET,120502,0,34,11,51
396091,GENA BRADLEY,02/17/1973,10/06/1999,319-335-9592,GENA.BRADLEY@GMAIL.COM,146840,0,46,20,56
808996,DEANDRE GOOD,06/13/1966,06/29/2007,207-434-2187,DEANDRE.GOOD@AOL.COM,95240,1,53,12,70
752301,GARLAND AYERS,02/15/1971,02/27/2011,479-957-8137,GARLAND.AYERS@IBM.COM,77803,1,48,8,52
654102,JERROD BELL,07/20/1992,11/15/2014,228-915-9184,JERROD.BELL@YAHOO.COM,116822,1,27,5,86
809104,ALEXIS HOLLAND,12/25/1979,08/17/2011,210-983-8877,ALEXIS.HOLLAND@AOL.COM,189640,1,40,8,82
929548,DEIDRE BARRETT,05/28/1986,04/24/2012,215-445-7100,DEIDRE.BARRETT@YAHOO.COM,71568,0,33,7,48
978535,FRED HOFFMAN,07/01/1970,02/10/2017,210-278-7110,FRED.HOFFMAN@MICROSOFT.COM,194639,1,49,2,90
211729,EFFIE SANTANA,11/25/1962,08/02/1993,215-545-5060,EFFIE.SANTANA@YAHOO.COM,148855,0,57,26,51
760573,JULIETTE MOSLEY,09/02/1964,01/11/2014,605-828-2040,JULIETTE.MOSLEY@HOTMAIL.COM,105923,0,55,5,58
979873,SUSAN SCHWARTZ,12/11/1968,04/15/2002,215-578-8596,SUSAN.SCHWARTZ@GMAIL.COM,165568,0,51,17,47
446702,RICHIE DOWNS,10/12/1960,10/02/1992,209-990-1777,RICHIE.DOWNS@COX.NET,104084,1,59,27,67
505362,WINSTON GRIFFIN,12/06/1993,02/25/2015,236-706-4648,WINSTON.GRIFFIN@GMAIL.COM,46181,1,26,4,83
451940,SAMMY MILLS,02/26/1985,05/22/2006,239-740-8337,SAMMY.MILLS@YAHOO.COM,136951,1,34,13,80
411196,GRACIE MOSLEY,11/29/1967,01/17/2015,252-933-6558,GRACIE.MOSLEY@YAHOO.CO.UK,143460,0,52,4,48
636457,MANUEL BENTLEY,10/25/1958,10/05/2014,304-225-2645,MANUEL.BENTLEY@YAHOO.COM,157479,1,61,5,78
262702,ROBERTO HOGAN,05/24/1964,09/06/2003,319-361-9079,ROBERTO.HOGAN@AOL.COM,124788,1,55,16,67
422323,WILMA GRAY,07/31/1963,02/23/2002,308-513-9527,WILMA.GRAY@GMAIL.COM,184765,0,56,17,46
328389,RODERICK PERRY,02/27/1984,01/09/2009,339-636-3368,RODERICK.PERRY@GMAIL.COM,149121,1,35,11,81
733184,MAYRA BOWEN,04/22/1972,05/20/2011,209-841-2723,MAYRA.BOWEN@GMAIL.COM,53190,0,47,8,48
649821,ANDRES ALEXANDER,08/21/1982,12/23/2015,212-699-1989,ANDRES.ALEXANDER@YAHOO.COM,99567,1,37,4,58
117956,QUENTIN CARNEY,08/05/1978,03/12/2015,218-666-9869,QUENTIN.CARNEY@GMAIL.COM,194686,1,41,4,83
670526,ADRIAN DUNLAP,01/16/1985,08/26/2013,203-936-3909,ADRIAN.DUNLAP@HOTMAIL.COM,196585,0,35,6,60
752997,LELIA SAWYER,05/05/1980,07/18/2015,319-717-7518,LELIA.SAWYER@GMAIL.COM,199120,0,39,4,46
340599,TAD PATRICK,05/07/1977,11/24/1998,239-831-9507,TAD.PATRICK@YAHOO.CO.IN,116817,1,42,21,62
239415,PANSY MACDONALD,01/19/1973,10/28/2015,215-543-6120,PANSY.MACDONALD@GMAIL.COM,97818,0,47,4,54
280326,AGUSTIN GENTRY,11/27/1962,06/16/1985,423-410-5564,AGUSTIN.GENTRY@AOL.COM,182540,1,57,34,82
445516,RILEY CONLEY,11/06/1991,06/10/2013,210-262-5038,RILEY.CONLEY@GMAIL.COM,75199,1,28,6,70
586177,BERNARD LEACH,11/18/1989,12/28/2012,303-296-0269,BERNARD.LEACH@SBCGLOBAL.NET,66743,1,30,7,53
866614,LONNIE GONZALES,05/12/1968,02/11/2005,210-813-7537,LONNIE.GONZALES@AOL.COM,113546,1,51,14,72
751376,COURTNEY BARNES,07/03/1993,12/01/2014,236-958-8215,COURTNEY.BARNES@NTLWORLD.COM,98833,1,26,5,58
196645,ELIZA ODONNELL,02/15/1987,01/18/2013,339-906-5792,ELIZA.ODONNELL@MSN.COM,155891,0,32,6,46
728839,JODY MEJIA,11/22/1959,09/01/2013,270-958-5406,JODY.MEJIA@VERIZON.NET,55958,1,60,6,57
694921,PAM STUART,01/20/1967,02/28/1990,240-870-5879,PAM.STUART@GMAIL.COM,132035,0,53,29,48
719798,TREVOR ROMERO,09/09/1982,03/12/2013,201-605-4247,TREVOR.ROMERO@GMAIL.COM,124965,1,37,6,68
375797,TAMARA PEREZ,04/25/1976,12/30/2012,215-606-2786,TAMARA.PEREZ@AOL.COM,192689,0,43,7,45
160350,BONITA DIXON,09/02/1978,10/24/2003,215-203-8551,BONITA.DIXON@GMAIL.COM,119978,0,41,16,49
937931,RAPHAEL DURHAM,04/08/1972,11/07/2010,252-634-5403,RAPHAEL.DURHAM@BP.COM,96734,1,47,9,69
155916,ROSANNE MENDOZA,09/22/1958,01/11/1980,605-701-8540,ROSANNE.MENDOZA@SHELL.COM,120595,0,61,40,41
905335,OLA HAYS,12/02/1979,05/16/2014,209-344-1530,OLA.HAYS@EXXONMOBIL.COM,96619,0,40,5,45
502509,GENEVIEVE FINLEY,11/07/1957,05/18/2003,219-544-5838,GENEVIEVE.FINLEY@CHARTER.NET,135726,0,62,16,41
563580,LAMONT ALBERT,04/09/1968,08/20/1995,215-848-2868,LAMONT.ALBERT@YAHOO.COM,106870,1,51,24,54
433698,MARGIE VINCENT,11/04/1974,12/22/2006,210-722-8478,MARGIE.VINCENT@IBM.COM,118038,0,45,13,56
163351,TERRELL SEARS,04/27/1970,10/31/1997,207-627-0029,TERRELL.SEARS@YAHOO.CO.UK,60737,1,49,22,61
898816,EDNA RIDDLE,09/20/1960,10/21/2007,209-221-5899,EDNA.RIDDLE@WALMART.COM,94034,0,59,12,48
641368,LINDSEY GRIFFIN,11/26/1978,02/27/2004,252-283-7529,LINDSEY.GRIFFIN@GMAIL.COM,79954,1,41,15,53
177982,LORRIE SEARS,10/27/1972,01/16/1998,209-769-3945,LORRIE.SEARS@GMAIL.COM,54762,0,47,21,53
330889,DENVER MAYS,03/26/1969,07/04/2015,262-586-8792,DENVER.MAYS@CHARTER.NET,82632,1,50,4,77
639474,DAISY GILES,10/30/1987,04/29/2017,239-794-9867,DAISY.GILES@YAHOO.CA,92138,0,32,2,41
911800,ESPERANZA WADE,02/26/1970,08/28/2014,252-531-1147,ESPERANZA.WADE@GMAIL.COM,94276,0,49,5,46
222807,JANICE BERG,05/25/1958,11/06/1981,216-667-7322,JANICE.BERG@GMAIL.COM,185898,0,61,38,57
516945,HELENE GALLEGOS,03/28/1989,12/03/2012,405-378-0829,HELENE.GALLEGOS@GMAIL.COM,166924,0,30,7,60
230829,ROSARIO TYSON,06/25/1996,06/25/2017,303-853-1375,ROSARIO.TYSON@GMAIL.COM,46179,0,23,2,59
133610,TERESA BOWEN,08/02/1986,12/24/2009,201-412-7978,TERESA.BOWEN@IBM.COM,131410,0,33,10,59
791967,JANNA JOSEPH,09/29/1981,09/26/2014,207-865-3493,JANNA.JOSEPH@GMAIL.COM,96725,0,38,5,58
772354,ERIKA MYERS,04/26/1975,12/13/2002,240-285-1644,ERIKA.MYERS@GMAIL.COM,87760,0,44,17,41
909265,MOHAMED FITZGERALD,03/24/1959,02/20/2013,210-510-6554,MOHAMED.FITZGERALD@AOL.COM,83708,1,60,6,56
208763,MOHAMMAD DOWNS,11/28/1975,10/31/2013,210-270-4781,MOHAMMAD.DOWNS@GMAIL.COM,178707,1,44,6,69
679572,FELIPE VANCE,02/15/1962,06/18/1987,316-740-9840,FELIPE.VANCE@GMAIL.COM,155186,1,57,32,74
992569,RUSTY MORAN,03/29/1980,06/16/2004,217-712-9247,RUSTY.MORAN@AOL.COM,151325,1,39,15,90
821754,KIRSTEN WOLF,04/05/1961,11/09/1985,225-903-4040,KIRSTEN.WOLF@AOL.COM,176179,0,58,34,41
751897,MERCEDES GLASS,05/29/1964,08/24/1988,209-575-0812,MERCEDES.GLASS@NTLWORLD.COM,51802,0,55,31,52
208375,KENYA MERRILL,03/01/1980,03/31/2006,314-592-6247,KENYA.MERRILL@APPLE.COM,124374,0,39,13,59
931551,LAURENCE CAMACHO,03/10/1989,02/01/2015,215-993-4147,LAURENCE.CAMACHO@GMAIL.COM,78330,1,30,4,51
317525,SHIRLEY POTTER,01/31/1986,03/17/2013,218-695-4963,SHIRLEY.POTTER@YAHOO.CA,131453,0,33,6,47
